,id,tweets,likes,created_at,num_retweets
669,1312530109421817856,"In the building.
In our zone. https://t.co/I8ZzoJ7iEv",25,2020-10-03 23:08:58,2
670,1312523279408660480,"We go again. Our XI is in.

🔥 https://t.co/wKIcaTZ8X8 https://t.co/grQRDaFYRQ",89,2020-10-03 22:41:49,24
671,1312517924268113923,Our Saturday night set-up: https://t.co/wHhje5HBJ6,21,2020-10-03 22:20:33,4
672,1312513340934172672,"Dropping you a pin.

📍 Harrison, NJ https://t.co/mnqgxm0XR5",44,2020-10-03 22:02:20,6
673,1312505203422306304,"Locked in at 6:30 p.m. CT.
https://t.co/r5pOTFrX8V",20,2020-10-03 21:30:00,3
674,1312490104464658433,Gear up for the home stretch.,20,2020-10-03 20:30:00,4
675,1312484861567889409,RT @MLS: 1️⃣1️⃣ games on the schedule for today! https://t.co/P2By3qRGDc,0,2020-10-03 20:09:10,97
676,1312474408447995904,"RT @paytonsun: ⚽️ was my everything. 

It was the 1st thing that I ever fell in love with.
And now my fav football club is on WGN, where I…",0,2020-10-03 19:27:38,34
677,1312467456783310848,"𝐌𝐲 𝐅𝐢𝐫𝐬𝐭 𝐋𝐨𝐯𝐞 ⚽️

Voiced By @paytonsun https://t.co/Ismo4RUHjF",118,2020-10-03 19:00:00,24
678,1312452406752411649,Road drip. https://t.co/2stzE1TJpY,24,2020-10-03 18:00:12,1
679,1312450926276423680,"Up, up, and away ✈️ https://t.co/iz8eOu9q4j",81,2020-10-03 17:54:19,6
680,1312431551527956480,"Energy and encouragement. 

Capi mic'd up 🎙 https://t.co/OBtJd2mqkg",54,2020-10-03 16:37:20,0
681,1312407065026072579,"No relaxing. Get all three.

#cffc @novacare https://t.co/cLJnRO3MnN",46,2020-10-03 15:00:02,8
682,1312384407106453506,Coming in hot 🔥 Montreal matchday. https://t.co/w4vAZb8R5s,61,2020-10-03 13:30:00,10
683,1312198179996065792,"""This Club deserves a lot of things, and I’m happy to be part of this.”",75,2020-10-03 01:10:00,6
684,1312173015417982983,Heat wave headed east. https://t.co/9GGNMCCaKs,44,2020-10-02 23:30:00,3
685,1312143075188379651,Coming soon to @CONMEBOL World Cup Qualifying 🌎,122,2020-10-02 21:31:02,18
686,1312127716909604864,"Stay level. Be consistent.

#cffc @ITsavvyLLC 
https://t.co/xSQ7KsV0hY",17,2020-10-02 20:30:00,1
687,1312077423102636032,Captain Calvo is back for 2021. https://t.co/hqpN1ObkNg,82,2020-10-02 17:10:09,5
688,1312077298095607808,RT @calvo05oficial: Vamos @ChicagoFire 2021 🔥🔥,0,2020-10-02 17:09:39,2
689,1312052398274351109,"We've exercised the 2021 contract option on captain @calvo05oficial 🔥

https://t.co/MKNUzD4Jvw",56,2020-10-02 15:30:43,11
690,1312052323137523716,𝙎𝙖𝙡𝙪𝙩𝙚. https://t.co/YvdZyVwdID,81,2020-10-02 15:30:25,11
691,1311798111677841410,"Fall is here, but we got spring in our step. https://t.co/p5uuKUhKt7",62,2020-10-01 22:40:16,4
692,1311782735204306944,@VinnyBananas @dylan_cysewski HBD!! 🎉 https://t.co/0pxlOlkgzg,4,2020-10-01 21:39:10,1
693,1311773334380650498,"Every point counts 😤

Introducing: 𝙉𝙤 𝙇𝙞𝙩𝙩𝙡𝙚 𝙋𝙡𝙖𝙣𝙨 https://t.co/aQXbuqPWMP",71,2020-10-01 21:01:49,7
694,1311721287773945856,The press pays off. @tnterens digs into Fabian Herbers' goal against Atlanta.,22,2020-10-01 17:35:00,0
695,1311695679786561544,Playoff push starts now.,94,2020-10-01 15:53:14,13
696,1311679083441467394,"RT @VamosFire: Como cuando te dicen que ya va a empezar el partido del 🔥 y estás lejos de la televisión 🏃‍♂️💨

#VamosFire https://t.co/Mh0S…",0,2020-10-01 14:47:17,3
697,1311469829409443841,Chicago's cooling down. Robert's heating up. 🔥,71,2020-10-01 00:55:47,2
698,1311422626745778183,"Trending up 📈📈📈

#WallpaperWednesday https://t.co/AfoBk3dTTe",21,2020-09-30 21:48:13,3
699,1311372743103971333,"Three points, rapid Fire 🔥 https://t.co/UIiEQlYl9j",75,2020-09-30 18:30:00,6
700,1311343800548077568,"Attitude is everything. @jeremiahgutjahr has the right one. 💪

#cffc @novacare",54,2020-09-30 16:35:00,5
701,1311320744438173696,"[W]hat do you say? 

Go @Cubs Go! #FlyTheW https://t.co/Ci386XY9Fx",443,2020-09-30 15:03:23,40
702,1311059288127873028,"'Keeper appreciation 👏 

Two straight shutouts for Bobby. https://t.co/KZWmSqr8A4",118,2020-09-29 21:44:27,6
703,1311038035434192897,Love all around 🤗 https://t.co/LjuCIjihFk,68,2020-09-29 20:20:00,5
704,1310990221748600834,The 13th Fire homegrown to make his MLS debut 👏 @_andre36 https://t.co/TGHnZpgQCX,70,2020-09-29 17:10:00,11
705,1310983352690900993,Chicago kid making his city proud. https://t.co/EQOVpz2gKE,280,2020-09-29 16:42:42,28
706,1310977780427952137,"RT @VamosFire: Hey, @calvo05oficial 👋

¿Cuántos puntos nos llevamos el fin de semana? https://t.co/OeIAkMGdGE",0,2020-09-29 16:20:34,2
707,1310960222727557128,South Side coming to #ChangetheGame! https://t.co/oZPyznjccp,510,2020-09-29 15:10:48,50
708,1310715917832253440,Special delivery 📦 @DjoMihailovic https://t.co/9lxyQrLLHp,92,2020-09-28 23:00:01,8
709,1310700818719416321,Hungry for more. https://t.co/SqtDejpMVr,52,2020-09-28 22:00:01,2
710,1310685716775661574,♨️ M̾a̾n̾ o̾n̾ F̾i̾r̾e̾ ♨️ https://t.co/jjHn2fRJ2I,83,2020-09-28 21:00:00,4
711,1310665618262196224,"For Chicago, always ❤️",54,2020-09-28 19:40:09,5
712,1310639776643592193,"fyi icymi btw,

FIRE WIN. https://t.co/MeOk9dvpiI",86,2020-09-28 17:57:27,10
713,1310589657579692033,"Can confirm fun was had.

https://t.co/68Jkp7JHln",76,2020-09-28 14:38:18,9
714,1310413926211956737,How we're sleepin' after a 6 point week: https://t.co/VyjaXAWFI0,439,2020-09-28 03:00:00,47
715,1310409565490630657,"Enjoy it, boys :') https://t.co/vupVG3eO1l",157,2020-09-28 02:42:41,18
716,1310400795314184192,"Find someone who loves you like Fabi loves Soldier Field 😍

@Heineken_US Man of the Match. https://t.co/lWRgsA0FVa",74,2020-09-28 02:07:50,8
717,1310396647269117954,"Chicago coming through 🧹🧹
#cffc #DaBears https://t.co/VWmEIA8HLR",268,2020-09-28 01:51:21,60
718,1310394908411342848,"3️⃣ points
2️⃣ goals
1️⃣ clean sheet https://t.co/tPA3dZek6q",45,2020-09-28 01:44:26,6
719,1310391936818262016,BACK TO BACK DUBS. https://t.co/CBjorBm8dC,320,2020-09-28 01:32:38,47
720,1310391647105150977,"90'+1 | ANDRE MLS DEBUT‼️

#cffc @gerbercollision https://t.co/XToG9tV80e",34,2020-09-28 01:31:29,7
721,1310391635906265093,"90'+1 | Well played, Fabi.

#cffc @gerbercollision https://t.co/zuqeVz0Ge9",14,2020-09-28 01:31:26,2
722,1310388481529720843,"79' | Down the home stretch.

#cffc @gerbercollision https://t.co/1L7ErIe8pk",6,2020-09-28 01:18:54,2
723,1310388470414741505,"79' | Wicky makes two more changes.

#cffc @gerbercollision https://t.co/YziZrRl7GH",9,2020-09-28 01:18:51,4
724,1310385072852303873,"67' | Pushing for more.

#cffc @gerbercollision https://t.co/VV6jzNVHaY",5,2020-09-28 01:05:21,0
725,1310383495836045314,Bobby doing big things AGAIN. https://t.co/3ZeIUhgn1Z,59,2020-09-28 00:59:05,9
726,1310379235597578243,"Keep going. Another 45 minutes to play on WGN and ESPN+.

#CHIvATL 2-0 (46') https://t.co/yqgZP8M2S5",41,2020-09-28 00:42:10,6
727,1310375831240355840,"For your halftime viewing:

#cf97 great and @soccerhof inductee @BocaBoca3 joins the booth. https://t.co/a6LZoJ8mIY",18,2020-09-28 00:28:38,2
728,1310375356193480704,No slowing down 🔥 https://t.co/aKJm0cr89k,139,2020-09-28 00:26:45,11
729,1310374540690759681,"BERIĆ IS BLAZINGGGG 🔥

2-0 #CHIvATL https://t.co/V3NYPYs3j7",101,2020-09-28 00:23:30,11
730,1310373757677174786,"BERIĆ BAGS ANOTHER.

A goal in four straight!

#CHIvATL 2-0 (39') https://t.co/e2gxD2DyiW",69,2020-09-28 00:20:24,8
731,1310368650105360385,Bobby means business 😤 https://t.co/tyF4jDATFJ,68,2020-09-28 00:00:06,9
732,1310366326465204226,"FABI LOVES SOLDIER FIELD.

1-0 #CHIvATL https://t.co/rXFhR08Naq",136,2020-09-27 23:50:52,13
733,1310365216690122752,"WHO ELSE!?

Fabi at Soldier Field again!

#CHIvATL 1-0 (7') https://t.co/TugdGfvTvY",69,2020-09-27 23:46:27,9
734,1310363278636470272,Away we go! #CHIvATL https://t.co/FhyhbuYPnO,20,2020-09-27 23:38:45,3
735,1310362343361204225,RT @E2TheBam: LET’S GOOOOO @ChicagoFire!!!! 🔥 #CFFC #cf97,0,2020-09-27 23:35:02,3
736,1310361543750623233,90 minutes. Everything we got.,45,2020-09-27 23:31:52,10
737,1310360460345126914,Our house our rules. https://t.co/UShqib59mh,32,2020-09-27 23:27:33,2
738,1310358196322807810,@markbruker WGN and ESPN+ 👍,1,2020-09-27 23:18:33,0
739,1310357205770788865,A striker in his natural habitat. https://t.co/wTQjWPZ7IH,60,2020-09-27 23:14:37,5
740,1310350120853082112,"Them boys not flexin the same.

📍 @SoldierField https://t.co/ISA24U027Z",31,2020-09-27 22:46:28,1
741,1310348361011286018,"For Chicago. Our XI is in.

🔥 https://t.co/P7cTESyYMB https://t.co/2jGpgEWQk8",75,2020-09-27 22:39:29,12
742,1310340509269921792,"🗣 Spread the word. 

Each time you tweet a message of hope with #KickChildhoodCancer, @continentaltire donates $25 to pediatric cancer research. https://t.co/I5PZwCgBzO",50,2020-09-27 22:08:17,19
743,1310338765697802240,"🎗 #KickChildhoodCancer 🎗
🎗 #KickChildhoodCancer 🎗
🎗 #KickChildhoodCancer 🎗
🎗 #KickChildhoodCancer 🎗
🎗 #KickChildhoodCancer 🎗 https://t.co/Id7KRMJVb9",123,2020-09-27 22:01:21,18
744,1310335186685628416,Let's kick it. #KickChildhoodCancer https://t.co/Vq7yXdwaQQ,21,2020-09-27 21:47:08,1
745,1310332593120968704,"Bears got the first W over ATL.

We got next. https://t.co/Bk3Lni8VEc",122,2020-09-27 21:36:49,10
746,1310323329270571009,"Almost showtime at Soldier 👀
#cffc #cf97
https://t.co/mPdS3uWHgX",22,2020-09-27 21:00:00,3
747,1310308232066457600,"At our favorite place, 
missing our favorite people. https://t.co/8gj6dxCi5w",63,2020-09-27 20:00:01,3
748,1310293129065648131,Unstoppable @AlvaroMedran 💨 https://t.co/Mw9KL4f2vg,38,2020-09-27 19:00:00,5
749,1310275576742260738,"𝐈𝐭'𝐬 𝐍𝐨𝐭 𝐓𝐡𝐞 𝐒𝐚𝐦𝐞 𝐖𝐢𝐭𝐡𝐨𝐮𝐭 𝐘𝐨𝐮 🎙

Voiced By PA Announcer @timjsinclair https://t.co/b62lkoBKBX",79,2020-09-27 17:50:15,13
750,1310255472553926657,"𝗦𝗲𝗽𝘁. 𝟮𝟳, 𝟮𝟬𝟬𝟲: Added a fourth 😤 https://t.co/0wC8NRokN5",96,2020-09-27 16:30:22,11
751,1310240279463682051,Our heroes 💛 #KickChildhoodCancer https://t.co/FzV4hB7q14,50,2020-09-27 15:30:00,11
752,1310210082081304578,Matchday in the best city in the 🌎 https://t.co/gyl3OZgqz9,82,2020-09-27 13:30:00,9
753,1310204451244978176,RT @MLS: It's gonna be a busy #SoccerSunday. 👀 https://t.co/iJ14ADUSsF,0,2020-09-27 13:07:38,65
754,1310023852672442368,"Three points are the priority.

#cffc @novacare https://t.co/b6y7CvQ0GJ",35,2020-09-27 01:10:00,2
755,1310015610760372224,First pro shutout for Chris Brady 👏 https://t.co/D3L4YilI3I,73,2020-09-27 00:37:15,4
756,1309998686953508869,Sunday Night Football in Chicago 🔥 https://t.co/VyXVwcTDNw,64,2020-09-26 23:30:00,3
757,1309947862269165569,"3 points on Wednesday ✅
3 points on Sunday 👀 https://t.co/hNYLaiFJPF",79,2020-09-26 20:08:02,3
758,1309915643542532096,Bring on ATL. https://t.co/Y3vAF7HYEm,63,2020-09-26 18:00:01,5
759,1309887957600526342,"Go in confident. Set the tone.

#cffc @ITsavvyLLC 
https://t.co/lCJJqP8SFA",18,2020-09-26 16:10:00,3
760,1309862792174931968,Run it back tomorrow night. https://t.co/yea0IupTBP,65,2020-09-26 14:30:00,3
761,1309629334198661120,That Soldier Field energy hits different. https://t.co/MdfktWB0ba,126,2020-09-25 23:02:19,9
762,1309582563376279554,"Always great hanging with you, @SolorioHS 🔥

#cffc @SNHU 
https://t.co/QRHN28AsEw",36,2020-09-25 19:56:28,7
763,1309555689073840130,Fresh for the Fall. Order online and pick it up curbside. 👇,41,2020-09-25 18:09:41,3
764,1309552558093066241,"RT @VamosFire: Querido 🏟:

Nos vemos el domingo ❤️💙

Mientras tanto, ¡#FelizViernes, 🔥 Fans! 

#VamosFire https://t.co/Y2OqFBYzfz",0,2020-09-25 17:57:14,3
765,1309505233047957506,Now keep it rolling. https://t.co/XevSJm5ti8,77,2020-09-25 14:49:11,2
766,1309281463498489856,Bundle of joy 🥺 https://t.co/XFxYY6FnaK,77,2020-09-25 00:00:00,7
767,1309266364050227200,The work is workin'.,52,2020-09-24 23:00:00,5
768,1309251267613487108,Welcome to planet Álvaro 🤯 https://t.co/7NEO7Wk0Qo,71,2020-09-24 22:00:01,3
769,1309243178566987777,"🇪🇸 Medrán
🇺🇸 Bornstein
🇨🇷 Calvo
🇩🇪 Herbers
🇨🇭 Wicky

Taking over the Team of the Week. https://t.co/FC62bILed8",141,2020-09-24 21:27:52,17
770,1309204015847297024,No better feeling 👏,34,2020-09-24 18:52:15,3
771,1309170704437448710,Fabi at Soldier Field: ⚽️⚽️🅰️⚽️ https://t.co/CYATSdX7XO,74,2020-09-24 16:39:53,8
772,1309156070460403712,RT @VamosFire: Te tqm ❤️🏟💙 https://t.co/2yribTGDRP,0,2020-09-24 15:41:44,4
773,1309143965401264129,"Hello you've reached @JonnyBornstein, how may he assist you today? https://t.co/EVocHe9oEp",39,2020-09-24 14:53:38,5
774,1309132215889080321,@MLS https://t.co/bXXUb5YtB5,17,2020-09-24 14:06:57,4
775,1309124905192042497,Home cooking 🔥 https://t.co/bWJtM1Ulj9,73,2020-09-24 13:37:54,6
776,1308979691043336193,"That felt good.

https://t.co/JfTpBtO1BE",82,2020-09-24 04:00:52,10
777,1308964276523208707,Straight up having a good time. https://t.co/vgsGL1VRbE,116,2020-09-24 02:59:37,9
778,1308958499737612289,RT @BigAfrika88: For 👶🏽🕉.. ☺️,0,2020-09-24 02:36:40,11
779,1308951908430811137,See you on the highlight reels. Our @Heineken Man of the Match 👏 https://t.co/RDn4MHLWi0,109,2020-09-24 02:10:28,12
780,1308948833783738371,@did_chicago_win We'll go with one for each point in the bag!,3,2020-09-24 01:58:15,0
781,1308948231393550337,"FIRE WIN!
FIRE WIN!
FIRE WIN! https://t.co/PLfGescBEq",160,2020-09-24 01:55:52,18
782,1308946070169411584,Needed that 😤 https://t.co/9L2MfSahmH,43,2020-09-24 01:47:16,6
783,1308942666680487936,Special one for @BigAfrika88 ❤️ https://t.co/zBmPAIaFd6,177,2020-09-24 01:33:45,18
784,1308942047584366596,Back in the W column! https://t.co/F78QLGEtVo,307,2020-09-24 01:31:17,43
785,1308941906957795330,"87' | Final change for the Fire.

#cffc @gerbercollision https://t.co/AEAxYHrk6n",8,2020-09-24 01:30:44,3
786,1308941591801925638,"CJ BACK!

@BigAfrika88 makes it four.

#CHIvHOU 4-0 (89') https://t.co/zvqKsKtkrx",83,2020-09-24 01:29:29,7
787,1308937401432236032,"74' | Take a bow, Álvaro.

#cffc @gerbercollision https://t.co/N9xuJB0A40",21,2020-09-24 01:12:50,4
788,1308937395946098688,"74' | Strong showing from the vet.

#cffc @gerbercollision https://t.co/c8idKyQgiO",15,2020-09-24 01:12:48,2
789,1308937390837436417,"74' | Three more changes for Wicky.

#cffc @gerbercollision https://t.co/mskZH8HAs6",5,2020-09-24 01:12:47,1
790,1308934726481313793,"63' | First sub of the night comes on.

#cffc @gerbercollision https://t.co/4VN1aHXoTP",6,2020-09-24 01:02:12,2
791,1308930191012630532,"Hungry for more. Keep it 🔒 on WGN and ESPN+.

#CHIvHOU 3-0 (46') https://t.co/xItBpOeD2r",14,2020-09-24 00:44:10,2
792,1308926223242989571,On all cylinders 🔥 #CHIvHOU https://t.co/dxbXBMf9oy,25,2020-09-24 00:28:24,6
793,1308924777726390277,"OH MY GOODNESS ÁLVARO 😱

3-0 #CHIvHOU https://t.co/h4uDtR4DXz",259,2020-09-24 00:22:40,45
794,1308924186790957061,"KEEP 'EM COMING.

@AlvaroMedran does it all!

#CHIvHOU 3-0 (40') https://t.co/1QuFKhL1ft",61,2020-09-24 00:20:19,13
795,1308920625772326916,"Fabi Herbers + Soldier Field = MAGIC.

2-0 #CHIvHOU https://t.co/oldtUv2kKN",67,2020-09-24 00:06:10,9
796,1308919800865976321,"HERBERS AT HOME AGAIN.

@fherbers9393 doubles the lead!

#CHIvHOU 2-0 (23') https://t.co/HQHiomoUHg",42,2020-09-24 00:02:53,6
797,1308919421902127104,"BERIĆ IS OFFICIALLY ON 🔥🔥🔥

1-0 #CHIvHOU https://t.co/riIoI7nwIS",97,2020-09-24 00:01:23,17
798,1308917767173701632,"THAT MAN AGAIN.

Berić's third in as many games!

#CHIvHOU 1-0 (15') https://t.co/9R1ZF4ty6x",53,2020-09-23 23:54:48,7
799,1308914879068332033,"Squad lookin' sharp early. 

#CHIvHOU 0-0 (3') https://t.co/tvlG7v4VZo",27,2020-09-23 23:43:20,2
800,1308914001317953536,Game on! #CHIvHOU https://t.co/89jkkwCHa5,36,2020-09-23 23:39:51,2
801,1308913864956932096,RT @VamosFire: Fuerza equipo 🔥 https://t.co/vLxsYTu5tx,0,2020-09-23 23:39:18,1
802,1308913004210257926,"Ready, set, go Fire 😤",33,2020-09-23 23:35:53,7
803,1308910748186431488,Wednesday night under the lights ✨ https://t.co/3GEM0HqoE8,33,2020-09-23 23:26:55,5
804,1308909136621572097,"Grab some grub and flip on the TV.

#CHIvHOU coming up next. https://t.co/w3hMI4UJf0",26,2020-09-23 23:20:31,5
805,1308904774436347905,"Good evening, gents. https://t.co/LjMpIgobDL",13,2020-09-23 23:03:11,2
806,1308903322494160897,Pulling up to the spot 👋 https://t.co/9raFUjed1M,31,2020-09-23 22:57:24,4
807,1308899524581175296,"All the way up. Tonight's XI is in.

🔥 https://t.co/HgapWYOkfw https://t.co/lhIt9OQTb6",57,2020-09-23 22:42:19,21
808,1308898477783552001,".@TNTerens checking in.

📺 6:30 pm CT WGN/ESPN+ https://t.co/GfuolOGATd",11,2020-09-23 22:38:09,2
809,1308891783250800641,Won't be the same without you. https://t.co/rdUzIEz5Lr,129,2020-09-23 22:11:33,15
810,1308877466447081473,"RT @VamosFire: 𝗡𝗼 𝗵𝗮𝘆 𝗹𝘂𝗴𝗮𝗿 𝗰𝗼𝗺𝗼 𝗲𝗹 𝗵𝗼𝗴𝗮𝗿 🏟 ❤️

#VamosFire https://t.co/qUIFKmSjXU",0,2020-09-23 21:14:40,6
811,1308873776898084864,Charged up... ⚡️⬛︎⬛︎⬛︎⬛︎⬛︎🔋 https://t.co/wfFLXl37QR,32,2020-09-23 21:00:00,2
812,1308866226161029120,"Three hours from kickoff at Soldier Field 🕡

https://t.co/9BprWJDvm2",14,2020-09-23 20:30:00,2
813,1308843699820990464,"𝐀 𝐅𝐚𝐦𝐢𝐥𝐲 𝐀𝐟𝐟𝐚𝐢𝐫 👨‍👩‍👦‍👦

Voiced By Don Crafts https://t.co/WKxlBjTUde",64,2020-09-23 19:00:29,15
814,1308813383467175936,"Create chances and put 'em away.

#cffc @novacare https://t.co/xjrhuHFTb6",28,2020-09-23 17:00:01,3
815,1308791530883371009,@ChicagoBears RIP to a Chicago legend 🐐,154,2020-09-23 15:33:11,7
816,1308790729607532544,"South Loop Showman 🎩

@fherbers9393 keeps producing at Soldier Field. https://t.co/SczPDXBjEg",41,2020-09-23 15:30:00,4
817,1308761590288855040,"Get 🆙, it's matchday in Chicago. https://t.co/RHmnncwvxS",106,2020-09-23 13:34:13,13
818,1308754003841384453,RT @MLS: 1️⃣3️⃣ matches on the schedule for today! https://t.co/8kOlqFRfyS,0,2020-09-23 13:04:04,94
819,1308564235329441794,"New opportunity tomorrow.

🔜 #CHIvHOU https://t.co/rSKXiQiE3E",31,2020-09-23 00:30:00,2
820,1308552947702390785,@chicagobulls Best city in the world. Welcome! https://t.co/3FItnUCJtz,93,2020-09-22 23:45:09,3
821,1308549136808136704,Home against Houston in 24 hours. https://t.co/E6lWv7KrpT,31,2020-09-22 23:30:00,1
822,1308529002836090881,"Dig into Wednesday's date with the Dynamo.

#cffc @ITsavvyLLC
https://t.co/DthGHRVbq0",17,2020-09-22 22:10:00,3
823,1308505618869780481,"You know where to find us.

#WallpaperWednesday https://t.co/JL6RSKHdZE",34,2020-09-22 20:37:05,2
824,1308505378360041473,RT @DjoMihailovic: Join me and @MLS and share your message of hope to encourage kids in their fight against childhood cancer. For every mes…,0,2020-09-22 20:36:07,14
825,1308483286155563008,Fall ball in full effect ⚽️ https://t.co/nGez06vdFT,54,2020-09-22 19:08:20,13
826,1308469781733965827,"9 more matches to close out our 2020 regular season slate 🗓

https://t.co/5qmIVm52b4",24,2020-09-22 18:14:40,2
827,1308469274210598912,"𝘍𝘰𝘳 𝘺𝘰𝘶𝘳 𝘴𝘢𝘧𝘦𝘵𝘺, 𝘱𝘭𝘦𝘢𝘴𝘦 𝘬𝘦𝘦𝘱 𝘺𝘰𝘶𝘳 𝘢𝘳𝘮𝘴 𝘢𝘯𝘥 𝘭𝘦𝘨𝘴 𝘪𝘯𝘴𝘪𝘥𝘦 𝘵𝘩𝘦 𝘢𝘪𝘳𝘤𝘳𝘢𝘧𝘵 𝘢𝘵 𝘢𝘭𝘭 𝘵𝘪𝘮𝘦𝘴.

Enjoy the ride 😊 https://t.co/7buOquHoN1",319,2020-09-22 18:12:39,43
828,1308450990744457217,"1️⃣ Register to vote
2️⃣ Be an informed voter
3️⃣ Vote early or on 11/3",57,2020-09-22 17:00:00,13
829,1308432843786330113,"Take action and use your voice.

#NationalVoterRegistrationDay 

🗳 https://t.co/FepHC0rpHK https://t.co/ikvdDn4Uk5",66,2020-09-22 15:47:54,11
830,1308177883232440325,LAKEFRONT LOVE ❤️ https://t.co/thrd6JYOsv,199,2020-09-21 22:54:46,22
831,1308081765806936065,"Home for two this week:

Wednesday vs. @HoustonDynamo 
Sunday vs. @ATLUTD 

📍 Soldier Field https://t.co/xsIvjm71lh",35,2020-09-21 16:32:50,2
832,1307680262940221440,"""It's nice to create, but we've got to be better on both ends of the field.”",25,2020-09-20 13:57:24,2
833,1307497694433349632,A goal in two straight for our @Heineken_US Man of the Match. https://t.co/I9Pne75yVo,5,2020-09-20 01:51:57,0
834,1307497140550336514,Back home for two at Soldier Field beginning Wednesday night. https://t.co/4UGTC9m86u,10,2020-09-20 01:49:45,2
835,1307496989593079808,Always family 🤝 https://t.co/xEYzuT6S8M,90,2020-09-20 01:49:09,8
836,1307494379473567746,Full time in Florida. https://t.co/XZnW4yq8fd,59,2020-09-20 01:38:46,5
837,1307493512766722049,"90'+5 | Michel adds one before the final whistle.

#ORLvCHI 4-1",3,2020-09-20 01:35:20,0
838,1307491511584649223,"85' | Welcome back, Mike!

#cffc @gerbercollision https://t.co/NbtjHrJzDg",3,2020-09-20 01:27:23,0
839,1307491508954845184,"85' | Omsberg makes his third appearance of the year.

#cffc @gerbercollision https://t.co/ycj1Or5Zxi",3,2020-09-20 01:27:22,0
840,1307491506735837185,"85' | Wicky makes a trio of changes.

#cffc @gerbercollision https://t.co/aqtiqPe9LS",2,2020-09-20 01:27:21,0
841,1307490249287888898,"82' | One homegrown subs on for another.

#cffc @gerbercollision https://t.co/HzcrUUJWuk",9,2020-09-20 01:22:22,2
842,1307489291673763846,"78' | Urso restores Orlando's two-goal lead.

#ORLvCHI 3-1",1,2020-09-20 01:18:33,0
843,1307486293564194817,"65' | On comes CJ 🔥

#cffc @gerbercollision https://t.co/oVIfoc0KkE",9,2020-09-20 01:06:38,1
844,1307484762018381824,"59' | VAR takes another Calvo goal off the board, ruling a hand ball in the buildup. 

#ORLvCHI 2-1",5,2020-09-20 01:00:33,2
845,1307482690988445696,"Berić with the bullseye 🎯

2-1 #ORLvCHI https://t.co/pDhxKdBvxB",44,2020-09-20 00:52:20,3
846,1307481661295165440,"BERIĆ BURIES IT.

We're back within one after the PK.

#ORLvCHI 2-1 (48') https://t.co/g2ZEEdtsLv",68,2020-09-20 00:48:14,7
847,1307480705312657422,"Back at it for the second half live on WGN and ESPN+.

#ORLvCHI 2-0 https://t.co/kR1XHdxbe9",3,2020-09-20 00:44:26,0
848,1307476636305108992,Work to do in the final 45. https://t.co/WdOhWhnDax,8,2020-09-20 00:28:16,1
849,1307473848162496512,"36' | Medrán's penalty kick is turned away by Orlando.

#ORLvCHI 2-0",2,2020-09-20 00:17:11,1
850,1307472211960307713,"30' | Calvo pulls one back on a header but VAR rules it offside.

#ORLvCHI 2-0",2,2020-09-20 00:10:41,0
851,1307470320241119233,"24' | Nani doubles the Orlando lead.

#ORLvCHI 2-0",3,2020-09-20 00:03:10,1
852,1307470079995645952,"The captain standing tall.

#ORLvCHI 1-0 https://t.co/ihleCNAOtN",2,2020-09-20 00:02:13,1
853,1307467131651534848,"11' | Mueller puts Orlando ahead early.

#ORLvCHI 1-0",8,2020-09-19 23:50:30,1
854,1307464536748941318,"Underway in the rain in Central Florida.

#ORLvCHI 0-0 https://t.co/yVqwcBzruN",26,2020-09-19 23:40:11,0
855,1307464253889224704,Got the juice 🧃 https://t.co/dMSYYiMnfY,25,2020-09-19 23:39:04,0
856,1307456261181583364,Shall we? 🔜 #ORLvCHI https://t.co/iR72kQ6K9C,37,2020-09-19 23:07:18,0
857,1307450162051244037,"Coming through. The XI is in. 

🔥 https://t.co/wV6ccHWEUV https://t.co/LqzxBQa2oV",82,2020-09-19 22:43:04,21
858,1307446982122897409,"RT @VamosFire: Nuestros jerseys están listos 👌

¡Vamos, 🔥! https://t.co/1C86aVsTQz",0,2020-09-19 22:30:26,5
859,1307445223438643210,"Lovely day for it.

📍 Exploria Stadium https://t.co/dR9fKXkSvU",36,2020-09-19 22:23:27,0
860,1307431772888526850,"Kickoff coming up. Tune in at 6:30 p.m. CT.
#cffc #cf97
https://t.co/AcatIYItxP",19,2020-09-19 21:30:00,1
861,1307421483942248448,"Flight #cf97 now departing.

ORD ✈️ MCO https://t.co/qoaQ7xUoqi",41,2020-09-19 20:49:07,0
862,1307401573883154432,"""Our idea is always to go out and win. Wherever we are, wherever we go.""",34,2020-09-19 19:30:00,0
863,1307378929007767552,"𝐓𝐡𝐞 𝐑𝐨𝐨𝐦 𝐖𝐡𝐞𝐫𝐞 𝐈𝐭 𝐇𝐚𝐩𝐩𝐞𝐧𝐬 

Voiced By Kit Man Brian Sauer https://t.co/RUtxWd3lXN",101,2020-09-19 18:00:01,9
864,1307362537307090954,"All business today, we on our way ✈️ https://t.co/qeJ2rM26ok",78,2020-09-19 16:54:53,6
865,1307341367119695872,"Read more on the launch of @aziramicheal's foundation and his ongoing work with youth in Uganda here:

https://t.co/ktHTYSk3dG",17,2020-09-19 15:30:45,6
866,1307341175968477184,Opportunity through education. @aziramicheal continues to pay it forward: https://t.co/ws6uDMuBnh,45,2020-09-19 15:30:00,6
