,id,tweets,likes,created_at,num_retweets,hashtags,symbols,user_mentions,urls,media
1233,1296616644949704705,"Bet it goes great with some autographed merch 🍻

#FireWatchParty https://t.co/R0awZ6mLe9 https://t.co/zojIsWolyv",9,2020-08-21 01:14:32,2,"[{'text': 'FireWatchParty', 'indices': [49, 64]}]",[],[],"[{'url': 'https://t.co/R0awZ6mLe9', 'expanded_url': 'https://twitter.com/InboundIke/status/1296606363485904898', 'display_url': 'twitter.com/InboundIke/sta…', 'indices': [65, 88]}]","[{'id': 1296615836405452802, 'id_str': '1296615836405452802', 'indices': [89, 112], 'media_url': 'http://pbs.twimg.com/media/Ef6BO8MX0AIqLoH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef6BO8MX0AIqLoH.jpg', 'url': 'https://t.co/zojIsWolyv', 'display_url': 'pic.twitter.com/zojIsWolyv', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1296616644949704705/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]"
1234,1296613164033990656,"61' | First change of the night for Wicky.

#cffc @gerbercollision https://t.co/NrAAk6tihC",21,2020-08-21 01:00:42,8,"[{'text': 'cffc', 'indices': [44, 49]}]",[],"[{'screen_name': 'gerbercollision', 'name': 'Gerber Collision', 'id': 326253909, 'id_str': '326253909', 'indices': [50, 66]}]",[],"[{'id': 1296613014611910657, 'id_str': '1296613014611910657', 'indices': [67, 90], 'media_url': 'http://pbs.twimg.com/media/Ef5-qsMXYAEV1SO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef5-qsMXYAEV1SO.jpg', 'url': 'https://t.co/NrAAk6tihC', 'display_url': 'pic.twitter.com/NrAAk6tihC', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1296613164033990656/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1821, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 1067, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 605, 'h': 680, 'resize': 'fit'}}}]"
1235,1296613001445900289,"Home jersey looks sharp. Let's add a custom secondary to the collection 🔥

#FireWatchParty https://t.co/dX4rwLR4ss https://t.co/ZhW6PufI7K",12,2020-08-21 01:00:04,2,"[{'text': 'FireWatchParty', 'indices': [75, 90]}]",[],[],"[{'url': 'https://t.co/dX4rwLR4ss', 'expanded_url': 'https://twitter.com/socialwreck71/status/1296594722564210688', 'display_url': 'twitter.com/socialwreck71/…', 'indices': [91, 114]}]","[{'id': 1296606875069317120, 'id_str': '1296606875069317120', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/media/Ef55FUnWAAASrSH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef55FUnWAAASrSH.jpg', 'url': 'https://t.co/ZhW6PufI7K', 'display_url': 'pic.twitter.com/ZhW6PufI7K', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1296613001445900289/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}}}]"
1236,1296611258549121025,"Cute overload 😭 We've got a special one for you two.

#FireWatchParty https://t.co/3gR3pXQUrb https://t.co/BH02S8ckKP",30,2020-08-21 00:53:08,5,"[{'text': 'FireWatchParty', 'indices': [54, 69]}]",[],[],"[{'url': 'https://t.co/3gR3pXQUrb', 'expanded_url': 'https://twitter.com/el_michoacano09/status/1296604697994854408', 'display_url': 'twitter.com/el_michoacano0…', 'indices': [70, 93]}]","[{'id': 1296608073830866955, 'id_str': '1296608073830866955', 'indices': [94, 117], 'media_url': 'http://pbs.twimg.com/media/Ef56LGWXoAsFkZ1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef56LGWXoAsFkZ1.jpg', 'url': 'https://t.co/BH02S8ckKP', 'display_url': 'pic.twitter.com/BH02S8ckKP', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1296611258549121025/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]"
1237,1296609120087347200,"Back at it in Columbus. Keep it 🔒 on @WGNTV and ESPN+.

0-1 #CLBvCHI https://t.co/aHPnUUXGvM",25,2020-08-21 00:44:38,5,"[{'text': 'CLBvCHI', 'indices': [60, 68]}]",[],"[{'screen_name': 'WGNTV', 'name': 'WGNTV', 'id': 9545002, 'id_str': '9545002', 'indices': [37, 43]}]",[],"[{'id': 1296608581232529408, 'id_str': '1296608581232529408', 'indices': [69, 92], 'media_url': 'http://pbs.twimg.com/media/Ef56ookWkAAiMvs.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef56ookWkAAiMvs.jpg', 'url': 'https://t.co/aHPnUUXGvM', 'display_url': 'pic.twitter.com/aHPnUUXGvM', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1296609120087347200/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 595, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1597, 'h': 1825, 'resize': 'fit'}, 'medium': {'w': 1050, 'h': 1200, 'resize': 'fit'}}}]"
1238,1296606133499629568,"Showing fight, need to cash in. https://t.co/rkkfqJnMCt",10,2020-08-21 00:32:46,1,[],[],[],[],"[{'id': 1296605322203860995, 'id_str': '1296605322203860995', 'indices': [32, 55], 'media_url': 'http://pbs.twimg.com/media/Ef53q7vXkAMHYEc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef53q7vXkAMHYEc.jpg', 'url': 'https://t.co/rkkfqJnMCt', 'display_url': 'pic.twitter.com/rkkfqJnMCt', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1296606133499629568/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]"
1239,1296605124274552832,"45'+3 | The Crew fail to convert from the penalty spot as Zardes skies it over the bar.

0-1 #CLBvCHI",7,2020-08-21 00:28:46,1,"[{'text': 'CLBvCHI', 'indices': [93, 101]}]",[],[],[],
1240,1296604308306366464,"41' | Bobby comes up big.

0-1 #CLBvCHI https://t.co/DPiO3M8yYM",8,2020-08-21 00:25:31,1,"[{'text': 'CLBvCHI', 'indices': [31, 39]}]",[],[],[],"[{'id': 1296604193751470081, 'id_str': '1296604193751470081', 'indices': [40, 63], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1296604193751470081/pu/img/-fqfy1p0HNJd4pCE.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1296604193751470081/pu/img/-fqfy1p0HNJd4pCE.jpg', 'url': 'https://t.co/DPiO3M8yYM', 'display_url': 'pic.twitter.com/DPiO3M8yYM', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1296604308306366464/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]"
1241,1296602548649037825,"So much love. #CFFC merch bundle coming your way 👊

#FireWatchParty https://t.co/S93zwIjIuA https://t.co/21Lyqhywgs",18,2020-08-21 00:18:31,2,"[{'text': 'CFFC', 'indices': [14, 19]}, {'text': 'FireWatchParty', 'indices': [52, 67]}]",[],[],"[{'url': 'https://t.co/S93zwIjIuA', 'expanded_url': 'https://twitter.com/RaulFarfan7/status/1296590721957466115', 'display_url': 'twitter.com/RaulFarfan7/st…', 'indices': [68, 91]}]","[{'id': 1296598945066627074, 'id_str': '1296598945066627074', 'indices': [92, 115], 'media_url': 'http://pbs.twimg.com/media/Ef5x3vDXsAIsJ5X.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef5x3vDXsAIsJ5X.jpg', 'url': 'https://t.co/21Lyqhywgs', 'display_url': 'pic.twitter.com/21Lyqhywgs', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1296602548649037825/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}}}]"
1242,1296600734843248641,"How can we say no to that face? Our full 2020 patch series is on its way.

#FireWatchParty https://t.co/klrejRDeWM https://t.co/LAe2yoYquy",17,2020-08-21 00:11:19,2,"[{'text': 'FireWatchParty', 'indices': [75, 90]}]",[],[],"[{'url': 'https://t.co/klrejRDeWM', 'expanded_url': 'https://twitter.com/ArielleD16/status/1296590492122087431', 'display_url': 'twitter.com/ArielleD16/sta…', 'indices': [91, 114]}]","[{'id': 1296599412748292096, 'id_str': '1296599412748292096', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/media/Ef5yS9TXkAAKynK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef5yS9TXkAAKynK.jpg', 'url': 'https://t.co/LAe2yoYquy', 'display_url': 'pic.twitter.com/LAe2yoYquy', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1296600734843248641/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]"
1243,1296598203668803586,"What a setup, @renhaup 😍 A pair of #MLSisBlack t-shirts coming your way.

#FireWatchParty https://t.co/tN5IToHUqO https://t.co/JZBEGpJ4p4",15,2020-08-21 00:01:16,1,"[{'text': 'MLSisBlack', 'indices': [35, 46]}, {'text': 'FireWatchParty', 'indices': [74, 89]}]",[],"[{'screen_name': 'renhaup', 'name': 'ren', 'id': 18930014, 'id_str': '18930014', 'indices': [14, 22]}]","[{'url': 'https://t.co/tN5IToHUqO', 'expanded_url': 'https://twitter.com/renhaup/status/1296589588371300357', 'display_url': 'twitter.com/renhaup/status…', 'indices': [90, 113]}]","[{'id': 1296597640927469576, 'id_str': '1296597640927469576', 'indices': [114, 137], 'media_url': 'http://pbs.twimg.com/media/Ef5wr0wXYAgNjcJ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef5wr0wXYAgNjcJ.jpg', 'url': 'https://t.co/JZBEGpJ4p4', 'display_url': 'pic.twitter.com/JZBEGpJ4p4', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1296598203668803586/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]"
1244,1296597867604443137,"20' | Etienne strikes first for Columbus.

0-1 #CLBvCHI",7,2020-08-20 23:59:55,2,"[{'text': 'CLBvCHI', 'indices': [47, 55]}]",[],[],[],
1245,1296597045285916672,Congrats @Michaelsoccer95 and fam 🎉 Our #FireWatchParty giveaways are now LIVE! https://t.co/wo0H6sxZlu https://t.co/dGjEofwvzF,13,2020-08-20 23:56:39,2,"[{'text': 'FireWatchParty', 'indices': [40, 55]}]",[],"[{'screen_name': 'Michaelsoccer95', 'name': 'Michael Hernandez', 'id': 725111872354181121, 'id_str': '725111872354181121', 'indices': [9, 25]}]","[{'url': 'https://t.co/wo0H6sxZlu', 'expanded_url': 'https://twitter.com/Michaelsoccer95/status/1296592476183068677', 'display_url': 'twitter.com/Michaelsoccer9…', 'indices': [80, 103]}]","[{'id': 1296595549710438401, 'id_str': '1296595549710438401', 'indices': [104, 127], 'media_url': 'http://pbs.twimg.com/media/Ef5uyGXX0AEATxY.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef5uyGXX0AEATxY.jpg', 'url': 'https://t.co/dGjEofwvzF', 'display_url': 'pic.twitter.com/dGjEofwvzF', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1296597045285916672/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]"
1246,1296593427916820480,"Underway in Ohio 🔥

#cffc #CLBvCHI https://t.co/ZsdFggLhWA",39,2020-08-20 23:42:17,7,"[{'text': 'cffc', 'indices': [20, 25]}, {'text': 'CLBvCHI', 'indices': [26, 34]}]",[],[],[],"[{'id': 1296593196173099009, 'id_str': '1296593196173099009', 'indices': [35, 58], 'media_url': 'http://pbs.twimg.com/media/Ef5spGwWAAEFIsE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef5spGwWAAEFIsE.jpg', 'url': 'https://t.co/ZsdFggLhWA', 'display_url': 'pic.twitter.com/ZsdFggLhWA', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1296593427916820480/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]"
1247,1296593140409917446,"In the trenches, relaxed. https://t.co/lqCkJjVm0E",29,2020-08-20 23:41:08,5,[],[],[],[],"[{'id': 1296592903339417601, 'id_str': '1296592903339417601', 'indices': [26, 49], 'media_url': 'http://pbs.twimg.com/media/Ef5sj5FWsAAb7cy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef5sj5FWsAAb7cy.jpg', 'url': 'https://t.co/lqCkJjVm0E', 'display_url': 'pic.twitter.com/lqCkJjVm0E', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1296593140409917446/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1280, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}]"
1248,1296592374643200001,Feels good to be back‼️,63,2020-08-20 23:38:06,9,[],[],[],[],
1249,1296590677569150977,Sheesh. Game face 10/10. https://t.co/vTvu9okGjD,77,2020-08-20 23:31:21,6,[],[],[],[],"[{'id': 1296588633168912384, 'id_str': '1296588633168912384', 'indices': [25, 48], 'media_url': 'http://pbs.twimg.com/media/Ef5ofgPXoAA8U7K.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef5ofgPXoAA8U7K.jpg', 'url': 'https://t.co/vTvu9okGjD', 'display_url': 'pic.twitter.com/vTvu9okGjD', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1296590677569150977/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]"
1250,1296587772115943426,"Boys in the booth ready 👋

Show us how you're watching on @WGNTV and ESPN+ for a chance to win prizes all night. #FireWatchParty https://t.co/Cg2Jl45Otu",35,2020-08-20 23:19:48,8,"[{'text': 'FireWatchParty', 'indices': [113, 128]}]",[],"[{'screen_name': 'WGNTV', 'name': 'WGNTV', 'id': 9545002, 'id_str': '9545002', 'indices': [58, 64]}]",[],"[{'id': 1296585331672743937, 'id_str': '1296585331672743937', 'indices': [129, 152], 'media_url': 'http://pbs.twimg.com/media/Ef5l0ZpXYAQV7FA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef5l0ZpXYAQV7FA.jpg', 'url': 'https://t.co/Cg2Jl45Otu', 'display_url': 'pic.twitter.com/Cg2Jl45Otu', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1296587772115943426/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 488, 'h': 610, 'resize': 'fit'}, 'small': {'w': 488, 'h': 610, 'resize': 'fit'}, 'large': {'w': 488, 'h': 610, 'resize': 'fit'}}}]"
1251,1296582536060121089,"Office hours start now.

#cffc @paycorinc https://t.co/wAQe9hIAs2",49,2020-08-20 22:59:00,7,"[{'text': 'cffc', 'indices': [25, 30]}]",[],"[{'screen_name': 'PaycorInc', 'name': 'Paycor', 'id': 39498736, 'id_str': '39498736', 'indices': [31, 41]}]",[],"[{'id': 1296578928438579200, 'id_str': '1296578928438579200', 'indices': [42, 65], 'media_url': 'http://pbs.twimg.com/media/Ef5gn2HWsAEuoxh.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef5gn2HWsAEuoxh.jpg', 'url': 'https://t.co/wAQe9hIAs2', 'display_url': 'pic.twitter.com/wAQe9hIAs2', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1296582536060121089/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
1252,1296578413969444874,"𝙍𝙚𝙘𝙝𝙖𝙧𝙜𝙚𝙙 𝙖𝙣𝙙 𝙧𝙚𝙖𝙙𝙮 🔥

𝗢𝘂𝗿 𝗫𝗜: https://t.co/g4vXNNxdlX https://t.co/1EjiC0QUUf",105,2020-08-20 22:42:37,24,[],[],[],"[{'url': 'https://t.co/g4vXNNxdlX', 'expanded_url': 'http://cf97.co/z3tB30r5r5E', 'display_url': 'cf97.co/z3tB30r5r5E', 'indices': [31, 54]}]","[{'id': 1296576181819576322, 'id_str': '1296576181819576322', 'indices': [55, 78], 'media_url': 'http://pbs.twimg.com/media/Ef5dKvWWkAIVEd9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef5dKvWWkAIVEd9.jpg', 'url': 'https://t.co/1EjiC0QUUf', 'display_url': 'pic.twitter.com/1EjiC0QUUf', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1296578413969444874/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]"
1253,1296572759036833792,"Support the community, win some $.",15,2020-08-20 22:20:09,3,[],[],[],[],
1254,1296569931543252995,Opportunity knocks. https://t.co/E2djxl8Gsw,64,2020-08-20 22:08:55,2,[],[],[],[],"[{'id': 1296566358688387074, 'id_str': '1296566358688387074', 'indices': [20, 43], 'media_url': 'http://pbs.twimg.com/media/Ef5UYVQXsAgTo2Q.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef5UYVQXsAgTo2Q.jpg', 'url': 'https://t.co/E2djxl8Gsw', 'display_url': 'pic.twitter.com/E2djxl8Gsw', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1296569931543252995/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 320, 'h': 400, 'resize': 'fit'}, 'small': {'w': 320, 'h': 400, 'resize': 'fit'}, 'large': {'w': 320, 'h': 400, 'resize': 'fit'}}}]"
1255,1296558754834657284,In this together. #BlackLivesMatter https://t.co/mbEYTIVM6j,268,2020-08-20 21:24:30,28,"[{'text': 'BlackLivesMatter', 'indices': [18, 35]}]",[],[],[],"[{'id': 1296557379480420356, 'id_str': '1296557379480420356', 'indices': [36, 59], 'media_url': 'http://pbs.twimg.com/media/Ef5METLXgAQp3re.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef5METLXgAQp3re.jpg', 'url': 'https://t.co/mbEYTIVM6j', 'display_url': 'pic.twitter.com/mbEYTIVM6j', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1296558754834657284/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1638, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}}}]"
1256,1296550528315461632,"Signed gear, 2021 tickets, merch bundles. It's all up for grabs tonight during our #FireWatchParty.",21,2020-08-20 20:51:49,3,"[{'text': 'FireWatchParty', 'indices': [83, 98]}]",[],[],[],
1257,1296540629657427968,"RT @VamosFire: Los jugadores están listos ⚽️ 🔥

¡Prepárate tú también con un poco de lectura antes del partido de hoy! #VamosFire

https://…",0,2020-08-20 20:12:29,1,"[{'text': 'VamosFire', 'indices': [119, 129]}]",[],"[{'screen_name': 'VamosFire', 'name': 'Chicago Fire FC', 'id': 1195080879615463425, 'id_str': '1195080879615463425', 'indices': [3, 13]}]",[],
1258,1296540578977583104,Starts tonight on @WGNTV &amp; ESPN+. https://t.co/as5HZWlYNR,74,2020-08-20 20:12:17,9,[],[],"[{'screen_name': 'WGNTV', 'name': 'WGNTV', 'id': 9545002, 'id_str': '9545002', 'indices': [18, 24]}]",[],"[{'id': 1296537049365975040, 'id_str': '1296537049365975040', 'indices': [38, 61], 'media_url': 'http://pbs.twimg.com/media/Ef45k7mXkAAIgq4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef45k7mXkAAIgq4.jpg', 'url': 'https://t.co/as5HZWlYNR', 'display_url': 'pic.twitter.com/as5HZWlYNR', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1296540578977583104/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]"
1259,1296511124804960263,"Give this restart a jumpstart.

#cffc @novacare https://t.co/z0U2xCSCaV",42,2020-08-20 18:15:14,9,"[{'text': 'cffc', 'indices': [32, 37]}]",[],"[{'screen_name': 'novacare', 'name': 'NovaCare', 'id': 1581285193, 'id_str': '1581285193', 'indices': [38, 47]}]",[],"[{'id': 1296505900354740234, 'id_str': '1296505900354740234', 'indices': [48, 71], 'media_url': 'http://pbs.twimg.com/media/Ef4gEx6XsAEjZTt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef4gEx6XsAEjZTt.jpg', 'url': 'https://t.co/z0U2xCSCaV', 'display_url': 'pic.twitter.com/z0U2xCSCaV', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1296511124804960263/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}}]"
1260,1296481045358018562,Fly boys ✈️ https://t.co/NWaueYI9XC,55,2020-08-20 16:15:43,5,[],[],[],[],"[{'id': 1296480903531831299, 'id_str': '1296480903531831299', 'indices': [12, 35], 'media_url': 'http://pbs.twimg.com/media/Ef4Gg0EXoAMAwob.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef4Gg0EXoAMAwob.jpg', 'url': 'https://t.co/NWaueYI9XC', 'display_url': 'pic.twitter.com/NWaueYI9XC', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1296481045358018562/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1638, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}}}]"
1261,1296458399647961094,"Tonight, we're back for real. #cffc #cf97 https://t.co/gjsJ3KQOwW",113,2020-08-20 14:45:44,18,"[{'text': 'cffc', 'indices': [30, 35]}, {'text': 'cf97', 'indices': [36, 41]}]",[],[],[],"[{'id': 1296456130613346306, 'id_str': '1296456130613346306', 'indices': [42, 65], 'media_url': 'http://pbs.twimg.com/media/Ef3xKZDWoAEP6Cz.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef3xKZDWoAEP6Cz.jpg', 'url': 'https://t.co/gjsJ3KQOwW', 'display_url': 'pic.twitter.com/gjsJ3KQOwW', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1296458399647961094/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
1262,1296260771832373248,"The wait is nearly over.
#cffc #cf97

https://t.co/H5a8zu44AA",46,2020-08-20 01:40:26,11,"[{'text': 'cffc', 'indices': [25, 30]}, {'text': 'cf97', 'indices': [31, 36]}]",[],[],"[{'url': 'https://t.co/H5a8zu44AA', 'expanded_url': 'https://www.chicagofirefc.com/post/2020/08/19/how-watch-chicago-fire-fc-columbus-crew-sc', 'display_url': 'chicagofirefc.com/post/2020/08/1…', 'indices': [38, 61]}]",
1263,1296244887487225856,@RegalSoccerPod Does a reply count double? 😊,1,2020-08-20 00:37:18,0,[],[],[],[],
1264,1296227947871965187,*excitement intensifies* https://t.co/YiICYRc2G8,58,2020-08-19 23:30:00,8,[],[],[],[],"[{'id': 1296116740976500737, 'id_str': '1296116740976500737', 'indices': [25, 48], 'media_url': 'http://pbs.twimg.com/media/Efy7dy_XYAEhU_x.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Efy7dy_XYAEhU_x.jpg', 'url': 'https://t.co/YiICYRc2G8', 'display_url': 'pic.twitter.com/YiICYRc2G8', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1296227947871965187/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
